order_id,customer_id,order_datetime,city,restaurant_category,order_value,delivery_fee,delivery_time_min,payment_method,order_status,delivery_type,promo_code_used
ORD102305,CUST8916,2025-01-17 05:09:50.375709,Abu Dhabi,Fast Food,37.94,7.39,40.0,Apple Pay,Delivered,Bike,Yes
ORD102306,CUST8993,2025-04-17 07:23:50.375715,Ajman,Fast Food,6.83,8.03,30.0,Card,Delivered,Scooter,No
ORD102307,CUST1257,2025-04-25 20:44:50.375722,Ajman,Middle Eastern,71.99,1.98,16.0,Card,Delivered,Car,Yes
ORD102308,CUST1108,2025-02-03 06:25:50.375729,Ras Al Khaimah,Asian,9.06,5.02,9.0,Apple Pay,Delivered,Car,No
ORD102309,CUST9719,2025-04-29 18:54:50.375735,Ras Al Khaimah,Desserts,31.76,3.62,15.0,Card,Delivered,Car,No
ORD102310,CUST7739,2025-03-18 18:11:50.375741,Abu Dhabi,Middle Eastern,53.11,4.38,34.0,Card,Delivered,Bike,Yes
ORD102311,CUST1194,2025-01-19 00:35:50.375749,Sharjah,Fast Food,155.49,5.81,30.0,Card,Delivered,Scooter,No
ORD102312,CUST1274,2025-06-01 05:58:50.375755,Dubai,Healthy,51.02,6.34,28.0,Cash,Cancelled,Scooter,Yes
ORD102313,CUST9673,2025-01-18 15:54:50.375762,Abu Dhabi,Asian,90.86,4.78,26.0,Wallet,Delivered,Scooter,Yes
ORD102314,CUST5501,2025-02-20 21:39:50.375769,Dubai,Asian,370.2,1.17,50.0,Wallet,Cancelled,Car,Yes
ORD102315,CUST9777,2025-04-22 11:31:50.375776,Dubai,Desserts,10.57,3.07,22.0,Card,Delivered,Bike,Yes
ORD102316,CUST5697,2025-04-24 10:06:50.375783,Ajman,Fast Food,24.09,6.79,39.0,Card,Delivered,Car,Yes
ORD102317,CUST1280,2025-05-13 18:47:50.375790,Ras Al Khaimah,Indian,37.64,-0.48,30.0,Wallet,Delivered,Bike,No
ORD102318,CUST9228,2025-04-29 16:39:50.375797,Abu Dhabi,Indian,41.09,7.37,29.0,Cash,Delivered,Car,No
ORD102319,CUST8054,2025-06-24 17:03:50.375803,Abu Dhabi,Desserts,39.7,6.04,42.0,Cash,Delivered,Scooter,No
ORD102320,CUST3937,2025-04-07 11:08:50.375811,Dubai,Asian,178.63,7.63,45.0,Apple Pay,Cancelled,Bike,No
ORD102321,CUST2753,2025-01-22 12:17:50.375818,Abu Dhabi,Healthy,93.89,4.6,28.0,Card,Delivered,Car,Yes
ORD102322,CUST2578,2025-05-01 17:39:50.375824,Ajman,Healthy,70.22,0.88,38.0,Card,Delivered,Bike,No
ORD102323,CUST9591,2025-06-04 11:00:50.375831,Ras Al Khaimah,Desserts,27.76,5.86,34.0,Apple Pay,Delivered,Bike,No
ORD102324,CUST3439,2025-03-03 10:36:50.375838,Ras Al Khaimah,Indian,130.21,7.55,30.0,Wallet,Delivered,Bike,No
ORD102325,CUST4948,2025-03-18 04:57:50.375845,Ras Al Khaimah,Middle Eastern,232.68,6.85,32.0,Wallet,Delivered,Scooter,No
ORD102326,CUST4144,2025-03-20 00:11:50.375852,Dubai,Middle Eastern,129.11,3.67,23.0,Cash,Delivered,Car,Yes
ORD102327,CUST9625,2025-04-16 17:49:50.375859,Ras Al Khaimah,Desserts,0.12,5.17,27.0,Cash,Delivered,Scooter,No
ORD102328,CUST5135,2025-01-03 09:18:50.375866,Dubai,Healthy,75.88,3.93,24.0,Apple Pay,Delivered,Scooter,No
ORD102329,CUST6807,2025-02-10 14:25:50.375888,Dubai,Fast Food,3.94,3.36,39.0,Wallet,Delivered,Bike,Yes
ORD102330,CUST5379,2025-06-19 09:13:50.375896,Dubai,Middle Eastern,22.34,6.91,29.0,Cash,Delivered,Scooter,Yes
ORD102331,CUST7502,2025-01-18 11:52:50.375903,Ras Al Khaimah,Desserts,4.6,2.6,17.0,Apple Pay,Delivered,Bike,Yes
ORD102332,CUST2294,2025-03-03 05:32:50.375909,Ajman,Middle Eastern,69.44,3.21,23.0,Cash,Delivered,Bike,Yes
ORD102333,CUST7112,2025-03-21 20:00:50.375916,Abu Dhabi,Desserts,87.02,2.79,-2.0,Apple Pay,Delivered,Car,Yes
ORD102334,CUST7652,2025-06-05 04:52:50.375924,Sharjah,Desserts,9.12,2.02,25.0,Card,Delivered,Car,Yes
ORD102335,CUST8520,2024-12-28 03:21:50.375931,Abu Dhabi,Healthy,36.32,5.29,30.0,Wallet,Delivered,Car,Yes
ORD102336,CUST4984,2025-05-12 12:32:50.375938,Ajman,Healthy,45.69,7.32,29.0,Wallet,Delivered,Bike,No
ORD102337,CUST4700,2025-04-30 14:23:50.375945,Sharjah,Fast Food,34.54,4.63,50.0,Cash,Delivered,Car,No
ORD102338,CUST5914,2025-03-13 16:30:50.375952,Ajman,Middle Eastern,9.67,1.99,36.0,Card,Delivered,Scooter,Yes
ORD102339,CUST2320,2025-04-11 17:21:50.375960,Ras Al Khaimah,Desserts,40.72,6.68,35.0,Card,Delivered,Scooter,Yes
ORD102340,CUST1519,2025-01-22 09:44:50.375967,Ras Al Khaimah,Asian,104.33,8.37,14.0,Apple Pay,Delivered,Scooter,Yes
ORD102341,CUST2531,2024-12-31 06:30:50.375974,Ajman,Desserts,5.52,3.71,26.0,Apple Pay,Delivered,Bike,Yes
ORD102342,CUST7640,2025-01-10 02:41:50.375981,Abu Dhabi,Fast Food,6.27,4.04,25.0,Cash,Cancelled,Bike,No
ORD102343,CUST7213,2025-03-01 01:54:50.375987,Sharjah,Middle Eastern,32.86,6.03,22.0,Wallet,Delivered,Scooter,Yes
ORD102344,CUST7179,2025-06-19 12:09:50.375994,Sharjah,Fast Food,213.19,8.24,22.0,Apple Pay,Delivered,Car,No
ORD102345,CUST8798,2025-03-28 13:21:50.376000,Ras Al Khaimah,Desserts,82.83,3.96,12.0,Wallet,Returned,Bike,Yes
ORD102346,CUST1919,2025-06-19 09:18:50.376007,Ajman,Indian,85.15,2.34,17.0,Card,Delivered,Bike,Yes
ORD102347,CUST1154,2025-03-02 11:40:50.376013,Ajman,Desserts,33.7,6.26,39.0,Apple Pay,Delivered,Bike,No
ORD102348,CUST3807,2025-03-05 16:23:50.376019,Sharjah,Fast Food,67.54,6.6,29.0,Apple Pay,Delivered,Bike,No
ORD102349,CUST2354,2025-04-27 16:22:50.376026,Sharjah,Fast Food,0.76,5.01,25.0,Wallet,Delivered,Car,No
ORD102350,CUST9189,2025-04-19 09:35:50.376033,Abu Dhabi,Indian,75.81,3.88,30.0,Apple Pay,Delivered,Bike,Yes
ORD102351,CUST8109,2025-05-12 16:51:50.376039,Ajman,Healthy,183.39,6.99,42.0,Cash,Delivered,Scooter,Yes
ORD102352,CUST6427,2025-01-26 04:12:50.376046,Abu Dhabi,Middle Eastern,71.12,6.06,30.0,Cash,Delivered,Scooter,Yes
ORD102353,CUST2562,2025-01-22 07:54:50.376053,Sharjah,Indian,155.18,3.46,35.0,Cash,Delivered,Bike,Yes
ORD102354,CUST9653,2025-05-05 23:21:50.376060,Ras Al Khaimah,Fast Food,96.54,5.1,22.0,Card,Delivered,Car,Yes
ORD102355,CUST1697,2025-03-23 22:57:50.376067,Ras Al Khaimah,Healthy,9.64,2.3,24.0,Card,Delivered,Bike,Yes
ORD102356,CUST4764,2025-04-27 22:00:50.376073,Ras Al Khaimah,Indian,174.56,6.37,34.0,Cash,Delivered,Bike,No
ORD102357,CUST4463,2025-05-15 22:06:50.376080,Abu Dhabi,Indian,5.16,4.48,49.0,Apple Pay,Delivered,Scooter,Yes
ORD102358,CUST8790,2024-12-28 07:42:50.376086,Abu Dhabi,Desserts,57.26,4.13,44.0,Card,Delivered,Bike,No
ORD102359,CUST5441,2025-04-21 22:12:50.376093,Ajman,Indian,11.5,4.93,36.0,Card,Delivered,Bike,Yes
ORD102360,CUST1762,2025-04-20 10:36:50.376100,Abu Dhabi,Middle Eastern,0.88,5.08,32.0,Cash,Delivered,Scooter,Yes
ORD102361,CUST2218,2025-04-10 19:51:50.376107,Sharjah,Indian,41.12,6.79,44.0,Cash,Delivered,Bike,Yes
ORD102362,CUST5593,2025-03-05 15:50:50.376114,Sharjah,Healthy,26.22,6.18,38.0,Wallet,Delivered,Car,Yes
ORD102363,CUST9897,2025-05-08 17:19:50.376120,Sharjah,Indian,49.91,4.69,7.0,Apple Pay,Delivered,Bike,No
ORD102364,CUST1539,2025-04-06 19:12:50.376126,Abu Dhabi,Fast Food,64.56,6.53,19.0,Wallet,Delivered,Bike,Yes
ORD102365,CUST3938,2025-06-07 16:50:50.376132,Abu Dhabi,Indian,3.35,5.8,33.0,Wallet,Delivered,Scooter,No
ORD102366,CUST6152,2025-06-01 05:42:50.376139,Sharjah,Fast Food,9.84,4.15,12.0,Cash,Delivered,Scooter,No
ORD102367,CUST1256,2025-01-29 03:55:50.376146,Abu Dhabi,Middle Eastern,61.34,4.75,21.0,Apple Pay,Delivered,Scooter,Yes
ORD102368,CUST4394,2025-05-10 15:10:50.376153,Sharjah,Asian,31.52,4.7,23.0,Card,Cancelled,Scooter,Yes
ORD102369,CUST3362,2025-02-24 10:48:50.376160,Dubai,Asian,97.97,6.01,27.0,Apple Pay,Delivered,Bike,No
ORD102370,CUST7525,2025-05-13 17:44:50.376173,Dubai,Indian,79.23,4.27,27.0,Wallet,Delivered,Car,No
ORD102371,CUST2260,2025-05-05 05:00:50.376181,Ajman,Fast Food,140.12,4.22,27.0,Cash,Failed,Scooter,No
ORD102372,CUST5903,2025-06-05 21:56:50.376188,Ras Al Khaimah,Indian,88.44,8.94,38.0,Apple Pay,Delivered,Bike,Yes
ORD102373,CUST3661,2025-05-30 15:53:50.376195,Ras Al Khaimah,Middle Eastern,42.15,6.88,27.0,Apple Pay,Failed,Bike,No
ORD102374,CUST4939,2025-05-10 07:38:50.376202,Abu Dhabi,Asian,83.83,3.48,26.0,Apple Pay,Delivered,Scooter,No
ORD102375,CUST7375,2025-02-26 06:57:50.376209,Ras Al Khaimah,Middle Eastern,24.16,6.14,17.0,Wallet,Delivered,Bike,Yes
ORD102376,CUST9856,2025-03-22 01:34:50.376215,Dubai,Asian,27.43,5.24,40.0,Wallet,Cancelled,Scooter,No
ORD102377,CUST6435,2025-05-16 06:46:50.376222,Sharjah,Indian,116.69,5.78,23.0,Cash,Delivered,Scooter,Yes
ORD102378,CUST7288,2025-05-08 16:55:50.376228,Dubai,Indian,44.35,5.27,19.0,Apple Pay,Delivered,Car,Yes
ORD102379,CUST3292,2025-06-22 13:51:50.376235,Abu Dhabi,Desserts,120.1,7.38,32.0,Apple Pay,Delivered,Car,Yes
ORD102380,CUST2284,2025-05-12 16:13:50.376242,Sharjah,Middle Eastern,129.63,5.69,22.0,Apple Pay,Delivered,Car,No
ORD102381,CUST9204,2025-06-19 08:13:50.376249,Sharjah,Indian,146.16,4.88,25.0,Apple Pay,Delivered,Car,No
ORD102382,CUST6666,2025-06-10 12:37:50.376256,Sharjah,Middle Eastern,186.34,7.08,33.0,Cash,Delivered,Scooter,Yes
ORD102383,CUST1879,2025-05-13 23:15:50.376267,Abu Dhabi,Fast Food,42.29,5.47,27.0,Card,Delivered,Scooter,Yes
ORD102384,CUST2600,2025-05-16 20:30:50.376273,Ras Al Khaimah,Fast Food,28.8,5.24,53.0,Card,Delivered,Car,Yes
ORD102385,CUST8161,2025-01-20 13:09:50.376280,Ras Al Khaimah,Asian,65.46,5.63,29.0,Card,Delivered,Car,No
ORD102386,CUST4803,2025-04-14 10:30:50.376287,Abu Dhabi,Asian,34.79,4.81,36.0,Apple Pay,Delivered,Scooter,Yes
ORD102387,CUST2245,2025-02-28 19:00:50.376294,Ras Al Khaimah,Healthy,68.92,5.02,11.0,Wallet,Delivered,Bike,No
ORD102388,CUST6580,2025-05-27 02:30:50.376301,Ajman,Fast Food,91.71,3.83,21.0,Wallet,Delivered,Bike,No
ORD102389,CUST7499,2025-05-14 04:07:50.376307,Abu Dhabi,Desserts,87.45,3.5,19.0,Wallet,Delivered,Car,No
ORD102390,CUST6347,2025-06-14 22:21:50.376313,Dubai,Fast Food,35.2,3.0,20.0,Cash,Returned,Scooter,Yes
ORD102391,CUST1485,2025-05-22 00:27:50.376320,Sharjah,Indian,13.69,2.22,34.0,Wallet,Delivered,Bike,Yes
ORD102392,CUST5478,2025-02-27 07:54:50.376327,Ajman,Indian,42.23,3.24,40.0,Card,Delivered,Bike,Yes
ORD102393,CUST8381,2025-02-19 02:57:50.376334,Ajman,Desserts,11.54,4.65,33.0,Apple Pay,Delivered,Car,Yes
ORD102394,CUST9038,2025-03-15 07:11:50.376340,Ajman,Indian,165.61,5.21,28.0,Cash,Delivered,Bike,No
ORD102395,CUST4737,2025-03-13 08:16:50.376353,Ajman,Desserts,31.83,4.46,24.0,Wallet,Delivered,Scooter,No
ORD102396,CUST6829,2025-01-10 08:23:50.376359,Ajman,Indian,12.58,0.29,41.0,Card,Delivered,Scooter,Yes
ORD102397,CUST7150,2025-01-20 06:00:50.376366,Ajman,Desserts,1.93,8.15,51.0,Wallet,Delivered,Bike,Yes
ORD102398,CUST8075,2025-03-13 16:12:50.376372,Dubai,Middle Eastern,77.85,7.17,31.0,Card,Delivered,Scooter,Yes
ORD102399,CUST4043,2025-03-12 19:13:50.376379,Ras Al Khaimah,Desserts,75.98,5.89,39.0,Wallet,Delivered,Car,Yes
ORD102400,CUST7227,2025-02-17 19:54:50.376385,Abu Dhabi,Middle Eastern,31.23,8.81,33.0,Cash,Delivered,Scooter,No
ORD102401,CUST2404,2025-06-15 18:41:50.376391,Ras Al Khaimah,Healthy,5.58,3.05,38.0,Apple Pay,Delivered,Bike,No
ORD102402,CUST5839,2025-01-22 12:52:50.376397,Ras Al Khaimah,Healthy,39.53,8.78,18.0,Card,Delivered,Car,No
ORD102403,CUST5037,2025-04-09 21:07:50.376404,Ajman,Desserts,27.96,3.07,25.0,Apple Pay,Delivered,Car,No
ORD102404,CUST2204,2025-03-11 12:21:50.376411,Sharjah,Indian,84.79,5.48,34.0,Card,Delivered,Car,Yes
ORD102405,CUST2344,2025-04-09 13:44:50.376418,Sharjah,Healthy,69.81,2.45,42.0,Cash,Delivered,Car,No
ORD102406,CUST5390,2025-04-05 09:33:50.376425,Ras Al Khaimah,Desserts,34.01,5.03,22.0,Apple Pay,Failed,Scooter,Yes
ORD102407,CUST3526,2025-06-20 18:18:50.376432,Ajman,Indian,18.43,5.77,10.0,Apple Pay,Delivered,Bike,Yes
ORD102408,CUST7225,2025-01-12 20:17:50.376440,Dubai,Indian,331.94,4.69,25.0,Apple Pay,Failed,Scooter,Yes
ORD102409,CUST3527,2025-01-24 01:37:50.376447,Abu Dhabi,Asian,45.39,6.43,40.0,Wallet,Delivered,Car,Yes
ORD102410,CUST7383,2025-01-09 15:20:50.376461,Dubai,Middle Eastern,87.42,5.2,14.0,Wallet,Cancelled,Car,No
ORD102411,CUST6188,2025-04-23 20:44:50.376467,Ajman,Healthy,11.36,3.96,18.0,Card,Delivered,Car,No
ORD102412,CUST6909,2025-04-27 10:29:50.376473,Sharjah,Middle Eastern,49.86,3.87,32.0,Card,Delivered,Car,Yes
ORD102413,CUST2745,2025-02-20 12:16:50.376479,Abu Dhabi,Asian,2.09,6.62,29.0,Card,Cancelled,Bike,Yes
ORD102414,CUST2499,2025-02-25 12:49:50.376486,Dubai,Middle Eastern,52.81,3.69,36.0,Cash,Delivered,Car,Yes
ORD102415,CUST1085,2025-05-03 10:37:50.376508,Abu Dhabi,Fast Food,249.35,6.83,18.0,Card,Delivered,Car,Yes
ORD102416,CUST6050,2025-03-10 23:30:50.376516,Ajman,Fast Food,36.36,7.45,27.0,Wallet,Delivered,Bike,No
ORD102417,CUST8286,2025-05-18 03:46:50.376523,Ras Al Khaimah,Indian,2.98,1.66,42.0,Card,Delivered,Car,Yes
ORD102418,CUST6896,2025-05-30 15:22:50.376530,Sharjah,Middle Eastern,2.36,7.27,18.0,Cash,Delivered,Car,No
ORD102419,CUST5419,2025-06-11 13:16:50.376536,Ras Al Khaimah,Asian,36.83,9.12,45.0,Apple Pay,Delivered,Car,No
ORD102420,CUST2674,2025-03-18 03:50:50.376544,Abu Dhabi,Desserts,13.08,5.5,19.0,Card,Delivered,Car,Yes
ORD102421,CUST3170,2025-03-06 22:07:50.376552,Dubai,Healthy,1.77,6.2,38.0,Cash,Delivered,Scooter,No
ORD102422,CUST2430,2025-04-10 12:53:50.376559,Sharjah,Desserts,105.86,7.07,26.0,Cash,Delivered,Scooter,Yes
ORD102423,CUST4070,2025-02-13 07:15:50.376566,Abu Dhabi,Healthy,46.01,4.45,19.0,Card,Delivered,Scooter,Yes
ORD102424,CUST8061,2025-06-14 09:41:50.376583,Ajman,Fast Food,25.61,5.36,25.0,Wallet,Delivered,Car,Yes
ORD102425,CUST8353,2025-03-26 14:33:50.376590,Abu Dhabi,Indian,172.76,2.37,35.0,Apple Pay,Delivered,Car,No
ORD102426,CUST9395,2025-04-06 08:35:50.376596,Dubai,Indian,9.26,5.28,30.0,Card,Delivered,Bike,No
ORD102427,CUST7685,2025-06-22 21:36:50.376603,Dubai,Middle Eastern,234.13,6.0,41.0,Cash,Delivered,Bike,No
ORD102428,CUST2692,2025-02-01 16:42:50.376609,Ajman,Desserts,28.26,6.03,44.0,Apple Pay,Delivered,Bike,Yes
ORD102429,CUST1430,2025-06-18 08:32:50.376616,Sharjah,Fast Food,164.47,7.13,18.0,Wallet,Delivered,Scooter,Yes
ORD102430,CUST2468,2025-01-14 08:22:50.376623,Dubai,Desserts,69.28,3.45,17.0,Cash,Delivered,Car,No
ORD102431,CUST6798,2025-06-18 10:20:50.376630,Sharjah,Fast Food,131.46,3.93,17.0,Cash,Delivered,Car,Yes
ORD102432,CUST2524,2025-03-31 05:16:50.376637,Sharjah,Asian,310.2,8.79,21.0,Card,Delivered,Scooter,Yes
ORD102433,CUST6315,2025-03-28 05:25:50.376643,Abu Dhabi,Healthy,25.52,4.7,41.0,Wallet,Delivered,Car,Yes
ORD102434,CUST7311,2025-04-13 13:42:50.376651,Dubai,Middle Eastern,243.58,5.4,36.0,Card,Failed,Bike,No
ORD102435,CUST1202,2025-02-12 06:38:50.376658,Dubai,Fast Food,37.01,4.87,25.0,Wallet,Delivered,Bike,No
ORD102436,CUST5781,2025-03-04 09:18:50.376664,Dubai,Fast Food,36.52,3.36,30.0,Cash,Delivered,Scooter,Yes
ORD102437,CUST7779,2025-02-13 23:03:50.376670,Ajman,Indian,31.21,8.25,44.0,Card,Delivered,Scooter,No
ORD102438,CUST7353,2025-02-04 00:58:50.376678,Dubai,Fast Food,58.47,3.94,49.0,Card,Delivered,Bike,Yes
ORD102439,CUST2387,2025-01-31 08:41:50.376685,Sharjah,Asian,12.56,2.75,33.0,Card,Delivered,Car,No
ORD102440,CUST4977,2025-05-16 12:24:50.376692,Sharjah,Desserts,60.51,4.1,3.0,Apple Pay,Delivered,Scooter,Yes
ORD102441,CUST9537,2025-01-06 02:17:50.376699,Sharjah,Asian,58.52,1.0,33.0,Cash,Delivered,Scooter,Yes
ORD102442,CUST3778,2025-01-13 16:36:50.376706,Abu Dhabi,Middle Eastern,107.63,3.7,39.0,Cash,Cancelled,Scooter,Yes
ORD102443,CUST7237,2025-05-19 18:40:50.376714,Ras Al Khaimah,Asian,134.52,3.06,32.0,Wallet,Delivered,Car,No
ORD102444,CUST3777,2025-01-18 12:28:50.376721,Ras Al Khaimah,Asian,43.55,6.23,37.0,Wallet,Delivered,Bike,Yes
ORD102445,CUST3274,2025-03-16 17:43:50.376728,Ajman,Indian,27.0,3.65,34.0,Card,Delivered,Scooter,Yes
ORD102446,CUST5405,2025-06-13 15:45:50.376735,Sharjah,Middle Eastern,22.52,6.78,18.0,Wallet,Delivered,Scooter,Yes
ORD102447,CUST5933,2025-05-21 18:19:50.376742,Sharjah,Desserts,16.23,7.8,21.0,Cash,Delivered,Bike,No
ORD102448,CUST5397,2025-01-30 18:19:50.376748,Ajman,Indian,4.45,6.56,27.0,Card,Cancelled,Scooter,Yes
ORD102449,CUST9079,2025-05-17 11:10:50.376755,Sharjah,Fast Food,31.44,4.57,41.0,Wallet,Delivered,Scooter,No
ORD102450,CUST3390,2025-01-30 15:47:50.376761,Sharjah,Indian,23.63,5.28,22.0,Apple Pay,Delivered,Scooter,No
ORD102451,CUST2036,2025-05-03 00:41:50.376767,Abu Dhabi,Asian,254.53,1.95,35.0,Card,Delivered,Bike,No
ORD102452,CUST3739,2025-05-14 23:29:50.376775,Abu Dhabi,Desserts,61.18,4.73,33.0,Wallet,Cancelled,Car,Yes
ORD102453,CUST8121,2025-02-21 22:31:50.376782,Dubai,Healthy,32.0,3.28,46.0,Card,Cancelled,Bike,Yes
ORD102454,CUST5521,2025-02-25 18:46:50.376790,Ras Al Khaimah,Asian,65.15,6.39,30.0,Cash,Delivered,Car,Yes
ORD102455,CUST7899,2025-01-03 09:38:50.376797,Ras Al Khaimah,Fast Food,11.24,10.15,12.0,Apple Pay,Delivered,Bike,No
ORD102456,CUST5911,2025-06-04 03:16:50.376803,Ajman,Desserts,44.03,6.0,36.0,Cash,Delivered,Bike,No
ORD102457,CUST8933,2025-03-29 04:59:50.376809,Dubai,Indian,73.81,1.02,51.0,Cash,Delivered,Scooter,No
ORD102458,CUST2260,2025-03-21 09:29:50.376815,Dubai,Indian,50.34,4.28,37.0,Apple Pay,Delivered,Bike,Yes
ORD102459,CUST6916,2025-01-28 07:10:50.376823,Sharjah,Desserts,38.53,5.24,22.0,Card,Delivered,Car,No
ORD102460,CUST5123,2025-04-01 04:03:50.376830,Abu Dhabi,Fast Food,381.83,5.17,19.0,Card,Delivered,Bike,No
ORD102461,CUST5040,2025-04-02 08:36:50.376837,Abu Dhabi,Asian,159.22,3.54,20.0,Wallet,Delivered,Bike,Yes
ORD102462,CUST9123,2025-01-05 02:52:50.376844,Abu Dhabi,Desserts,73.24,5.49,50.0,Wallet,Cancelled,Car,No
ORD102463,CUST4203,2025-01-25 08:02:50.376852,Sharjah,Middle Eastern,63.19,2.51,27.0,Apple Pay,Delivered,Scooter,Yes
ORD102464,CUST8501,2025-04-14 04:56:50.376859,Ras Al Khaimah,Asian,72.7,3.11,23.0,Cash,Delivered,Bike,No
ORD102465,CUST2752,2025-04-23 16:53:50.376865,Ajman,Healthy,16.86,6.29,28.0,Wallet,Failed,Car,Yes
ORD102466,CUST3219,2025-06-19 11:15:50.376873,Abu Dhabi,Asian,37.71,2.97,27.0,Wallet,Delivered,Bike,Yes
ORD102467,CUST5991,2025-04-16 14:13:50.376880,Ras Al Khaimah,Fast Food,3.02,6.08,46.0,Card,Delivered,Bike,No
ORD102468,CUST1110,2025-04-09 08:59:50.376887,Ajman,Asian,48.4,2.26,20.0,Card,Delivered,Car,Yes
ORD102469,CUST7483,2025-03-13 23:08:50.376894,Ras Al Khaimah,Desserts,58.73,8.53,42.0,Card,Delivered,Bike,Yes
ORD102470,CUST6443,2025-04-09 16:39:50.376902,Ajman,Middle Eastern,19.38,3.45,31.0,Wallet,Cancelled,Bike,Yes
ORD102471,CUST7224,2025-05-18 07:31:50.376909,Dubai,Indian,249.38,4.55,42.0,Wallet,Delivered,Car,Yes
ORD102472,CUST6399,2025-04-29 17:16:50.376917,Dubai,Healthy,180.14,5.66,46.0,Cash,Delivered,Bike,Yes
ORD102473,CUST8212,2025-05-16 21:01:50.376924,Dubai,Middle Eastern,96.05,3.87,31.0,Apple Pay,Delivered,Scooter,No
ORD102474,CUST6484,2025-02-06 08:22:50.376932,Dubai,Middle Eastern,57.17,5.29,27.0,Apple Pay,Delivered,Bike,No
ORD102475,CUST8055,2025-03-11 01:20:50.376939,Abu Dhabi,Asian,153.0,6.15,31.0,Card,Cancelled,Bike,No
ORD102476,CUST3230,2025-03-09 06:24:50.376946,Sharjah,Fast Food,10.5,6.92,29.0,Card,Cancelled,Bike,Yes
ORD102477,CUST5922,2025-04-09 22:30:50.376953,Abu Dhabi,Middle Eastern,117.23,6.58,13.0,Cash,Delivered,Scooter,No
ORD102478,CUST6253,2025-05-14 05:15:50.376959,Sharjah,Healthy,10.0,4.66,46.0,Apple Pay,Delivered,Scooter,Yes
ORD102479,CUST4290,2025-01-06 21:56:50.376966,Sharjah,Indian,118.57,4.71,32.0,Card,Delivered,Scooter,No
ORD102480,CUST8848,2025-04-05 23:18:50.376974,Ras Al Khaimah,Asian,24.2,9.7,18.0,Wallet,Delivered,Car,No
ORD102481,CUST6147,2025-03-13 11:36:50.376981,Ras Al Khaimah,Asian,157.22,6.9,9.0,Wallet,Delivered,Bike,No
ORD102482,CUST3910,2025-03-10 09:44:50.376987,Ajman,Indian,216.24,3.16,7.0,Cash,Cancelled,Scooter,No
ORD102483,CUST7524,2025-03-31 13:38:50.377001,Sharjah,Healthy,12.08,5.2,38.0,Card,Delivered,Bike,Yes
ORD102484,CUST6228,2025-04-07 17:14:50.377007,Ras Al Khaimah,Desserts,46.59,4.33,24.0,Wallet,Delivered,Scooter,Yes
ORD102485,CUST5775,2025-02-19 12:08:50.377013,Sharjah,Fast Food,297.2,4.73,25.0,Wallet,Delivered,Scooter,No
ORD102486,CUST9044,2025-05-01 12:18:50.377021,Ras Al Khaimah,Middle Eastern,49.54,2.54,35.0,Apple Pay,Delivered,Bike,Yes
ORD102487,CUST4971,2025-04-25 15:30:50.377028,Ajman,Indian,149.38,4.18,25.0,Cash,Delivered,Car,No
ORD102488,CUST6339,2025-01-19 19:24:50.377035,Dubai,Fast Food,66.64,8.62,35.0,Apple Pay,Cancelled,Car,No
ORD102489,CUST7161,2025-05-15 05:25:50.377042,Ras Al Khaimah,Fast Food,35.29,6.16,31.0,Cash,Delivered,Bike,No
ORD102490,CUST5592,2025-01-24 11:51:50.377049,Ras Al Khaimah,Asian,25.24,0.02,29.0,Cash,Cancelled,Car,No
ORD102491,CUST7437,2025-06-03 21:40:50.377056,Ras Al Khaimah,Desserts,17.04,7.43,14.0,Apple Pay,Cancelled,Scooter,No
ORD102492,CUST6980,2025-06-03 01:45:50.377062,Dubai,Desserts,107.6,7.18,22.0,Card,Delivered,Bike,No
ORD102493,CUST2865,2025-05-17 07:18:50.377069,Ajman,Fast Food,36.65,4.28,36.0,Wallet,Delivered,Car,No
ORD102494,CUST4273,2025-02-18 21:46:50.377076,Ras Al Khaimah,Indian,53.7,6.43,23.0,Wallet,Delivered,Scooter,No
ORD102495,CUST9939,2024-12-28 04:36:50.377083,Ajman,Indian,50.84,3.28,42.0,Card,Delivered,Scooter,Yes
ORD102496,CUST3947,2025-06-12 00:15:50.377091,Dubai,Indian,64.58,4.06,53.0,Cash,Delivered,Scooter,Yes
ORD102497,CUST1440,2025-05-10 23:37:50.377097,Abu Dhabi,Indian,150.51,8.0,37.0,Wallet,Delivered,Scooter,Yes
ORD102498,CUST8563,2025-04-11 13:02:50.377104,Dubai,Middle Eastern,296.23,4.46,45.0,Wallet,Returned,Scooter,No
ORD102499,CUST4434,2024-12-31 02:23:50.377110,Sharjah,Healthy,39.27,1.26,37.0,Card,Delivered,Scooter,Yes
ORD102500,CUST8183,2025-01-05 06:40:50.377134,Ras Al Khaimah,Indian,131.81,4.87,25.0,Apple Pay,Delivered,Car,No
ORD102501,CUST5773,2025-06-14 18:48:50.377142,Ras Al Khaimah,Middle Eastern,108.46,4.84,32.0,Wallet,Returned,Car,No
ORD102502,CUST2133,2025-04-06 14:39:50.377149,Abu Dhabi,Asian,63.92,7.4,50.0,Cash,Delivered,Bike,Yes
ORD102503,CUST7703,2025-06-15 06:40:50.377156,Ajman,Indian,234.35,5.03,25.0,Card,Delivered,Scooter,Yes
ORD102504,CUST9180,2025-06-14 05:45:50.377163,Ras Al Khaimah,Asian,16.78,4.16,20.0,Card,Delivered,Bike,No
